Train_No,Origin_Code,Origin_Station,Destination_Code,Destination_Station,Total_Distance,Total_Stations,Number_of_Stops,Departure_Minutes,Arrival_Minutes,Journey_Duration_Minutes,Journey_Duration_Hours
98506,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,304,352,48,0.8
98507,VDLR,MUMBAI VADAL,VSH,VASHI,19.0,2,0,547,576,29,0.48
98508,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,320,368,48,0.8
98509,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,549,597,48,0.8
98510,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,336,384,48,0.8
98511,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,561,608,47,0.78
98512,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,348,396,48,0.8
98513,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,573,621,48,0.8
98514,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,364,394,30,0.5
98515,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,589,636,47,0.78
98516,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,429,477,48,0.8
98517,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,608,655,47,0.78
98518,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,437,485,48,0.8
98519,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,616,664,48,0.8
98520,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,452,500,48,0.8
98521,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,634,682,48,0.8
98522,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,493,541,48,0.8
98523,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,645,692,47,0.78
98524,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,516,565,49,0.82
98525,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,656,703,47,0.78
98526,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,555,604,49,0.82
98527,VDLR,MUMBAI VADAL,VSH,VASHI,19.0,2,0,691,720,29,0.48
98528,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,583,631,48,0.8
98529,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,765,812,47,0.78
98530,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,604,652,48,0.8
98531,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,781,828,47,0.78
98532,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,617,665,48,0.8
98533,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,817,864,47,0.78
98535,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,945,992,47,0.78
98537,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,973,1020,47,0.78
98538,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,821,851,30,0.5
98539,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1000,1047,47,0.78
98540,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,837,885,48,0.8
98541,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1028,1075,47,0.78
98543,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1045,1093,48,0.8
98544,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,877,925,48,0.8
98545,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1061,1110,49,0.82
98546,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,925,955,30,0.5
98547,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1073,1122,49,0.82
98548,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,935,983,48,0.8
98549,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1096,1143,47,0.78
98550,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,948,996,48,0.8
98551,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1113,1161,48,0.8
98552,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,976,1024,48,0.8
98553,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1127,1176,49,0.82
98554,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,992,1040,48,0.8
98555,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1164,1212,48,0.8
98556,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1007,1056,49,0.82
98557,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1187,1234,47,0.78
98558,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,1015,1045,30,0.5
98559,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1239,1286,47,0.78
98560,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1028,1076,48,0.8
98561,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1265,1312,47,0.78
98562,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,1036,1066,30,0.5
98563,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1286,1334,48,0.8
98564,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1055,1103,48,0.8
98565,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1312,1359,47,0.78
98566,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1082,1130,48,0.8
98567,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1329,1376,47,0.78
98568,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1106,1156,50,0.83
98569,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1342,1389,47,0.78
98570,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,1118,1150,32,0.53
98571,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1358,1405,47,0.78
98572,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1137,1187,50,0.83
98573,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1399,6,47,0.78
98574,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1152,1200,48,0.8
98575,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1418,25,47,0.78
98576,VSH,VASHI,CSMT,CST-MUMBAI,28.0,2,0,1170,1218,48,0.8
98577,CSMT,CST-MUMBAI,VSH,VASHI,28.0,2,0,1435,42,47,0.78
98578,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,1191,1221,30,0.5
98580,VSH,VASHI,VDLR,MUMBAI VADAL,19.0,2,0,1229,1260,31,0.52
98600,MNKD,MANKHURD,CSMT,CST-MUMBAI,21.0,2,0,480,521,41,0.68
98601,CSMT,CST-MUMBAI,MNKD,MANKHURD,21.0,2,0,424,468,44,0.73
98602,MNKD,MANKHURD,CSMT,CST-MUMBAI,21.0,2,0,532,573,41,0.68
98603,CSMT,CST-MUMBAI,MNKD,MANKHURD,21.0,2,0,477,521,44,0.73
98604,CMBR,CHEMBUR,CSMT,CST-MUMBAI,17.0,2,0,549,585,36,0.6
98605,CSMT,CST-MUMBAI,CMBR,CHEMBUR,17.0,2,0,513,546,33,0.55
98700,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,55,75,20,0.33
98701,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,267,287,20,0.33
98702,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,339,360,21,0.35
98703,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,295,315,20,0.33
98704,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,367,388,21,0.35
98705,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,312,332,20,0.33
98706,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,391,412,21,0.35
98707,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,326,346,20,0.33
98708,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,403,424,21,0.35
98709,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,352,372,20,0.33
98710,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,425,446,21,0.35
98711,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,376,396,20,0.33
98712,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,448,469,21,0.35
98713,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,400,420,20,0.33
98714,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,472,493,21,0.35
98715,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,429,449,20,0.33
98716,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,504,525,21,0.35
98717,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,460,480,20,0.33
98718,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,532,553,21,0.35
98719,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,481,501,20,0.33
98720,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,556,577,21,0.35
98721,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,517,537,20,0.33
98722,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,580,601,21,0.35
98723,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,541,561,20,0.33
98724,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,613,634,21,0.35
98725,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,565,585,20,0.33
98726,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,639,660,21,0.35
98727,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,593,613,20,0.33
98728,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,668,689,21,0.35
98729,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,620,640,20,0.33
98730,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,693,714,21,0.35
98731,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,648,668,20,0.33
98732,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,720,741,21,0.35
98733,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,673,693,20,0.33
98734,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,752,773,21,0.35
98735,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,705,726,21,0.35
98736,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,780,801,21,0.35
98737,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,733,753,20,0.33
98738,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,808,829,21,0.35
98739,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,777,797,20,0.33
98740,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,856,877,21,0.35
98741,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,805,825,20,0.33
98742,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,880,901,21,0.35
98743,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,834,854,20,0.33
98744,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,912,933,21,0.35
98745,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,865,885,20,0.33
98746,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,940,960,20,0.33
98747,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,893,913,20,0.33
98748,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,968,988,20,0.33
98749,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,921,941,20,0.33
98750,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,998,1019,21,0.35
98751,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,949,969,20,0.33
98752,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1023,1044,21,0.35
98753,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,978,998,20,0.33
98754,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1052,1073,21,0.35
98755,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1004,1024,20,0.33
98756,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1076,1097,21,0.35
98757,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1032,1052,20,0.33
98758,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1105,1126,21,0.35
98759,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1057,1077,20,0.33
98760,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1129,1149,20,0.33
98761,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1088,1108,20,0.33
98762,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1159,1180,21,0.35
98763,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1116,1136,20,0.33
98764,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1188,1208,20,0.33
98765,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1138,1158,20,0.33
98766,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1209,1229,20,0.33
98767,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1152,1172,20,0.33
98768,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1226,1248,22,0.37
98769,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1183,1203,20,0.33
98770,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1257,1278,21,0.35
98771,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1211,1231,20,0.33
98772,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1282,1302,20,0.33
98773,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1232,1253,21,0.35
98774,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1310,1330,20,0.33
98775,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1270,1290,20,0.33
98776,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1349,1369,20,0.33
98777,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1306,1326,20,0.33
98778,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1379,1399,20,0.33
98779,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1334,1354,20,0.33
98780,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1411,1431,20,0.33
98781,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1361,1381,20,0.33
98782,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1433,13,20,0.33
98783,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1387,1407,20,0.33
98784,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,18,38,20,0.33
98785,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1423,3,20,0.33
98800,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,258,279,21,0.35
98801,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,17,45,28,0.47
98802,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,278,299,21,0.35
98803,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,41,69,28,0.47
98804,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,301,322,21,0.35
98805,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,283,303,20,0.33
98806,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,326,347,21,0.35
98807,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,304,324,20,0.33
98808,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,351,372,21,0.35
98809,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,336,356,20,0.33
98810,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,383,404,21,0.35
98811,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,364,384,20,0.33
98812,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,411,432,21,0.35
98813,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,392,412,20,0.33
98814,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,435,456,21,0.35
98815,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,416,437,21,0.35
98816,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,460,481,21,0.35
98817,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,446,466,20,0.33
98818,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,492,513,21,0.35
98819,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,473,493,20,0.33
98820,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,516,537,21,0.35
98821,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,497,517,20,0.33
98822,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,540,561,21,0.35
98823,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,529,549,20,0.33
98824,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,572,593,21,0.35
98825,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,553,573,20,0.33
98826,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,597,619,22,0.37
98827,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,581,601,20,0.33
98828,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,624,645,21,0.35
98829,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,604,624,20,0.33
98830,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,648,669,21,0.35
98831,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,637,657,20,0.33
98832,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,680,701,21,0.35
98833,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,663,683,20,0.33
98834,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,708,729,21,0.35
98835,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,695,717,22,0.37
98836,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,744,765,21,0.35
98837,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,718,738,20,0.33
98838,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,764,785,21,0.35
98839,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,745,765,20,0.33
98840,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,796,817,21,0.35
98841,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,769,789,20,0.33
98842,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,817,838,21,0.35
98843,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,793,813,20,0.33
98844,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,840,861,21,0.35
98845,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,821,841,20,0.33
98846,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,868,889,21,0.35
98847,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,846,866,20,0.33
98848,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,892,913,21,0.35
98849,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,881,901,20,0.33
98850,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,925,945,20,0.33
98851,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,905,925,20,0.33
98852,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,952,973,21,0.35
98853,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,933,953,20,0.33
98854,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,979,1000,21,0.35
98855,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,964,984,20,0.33
98856,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1006,1028,22,0.37
98857,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,992,1012,20,0.33
98858,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1042,1064,22,0.37
98859,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1016,1036,20,0.33
98860,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1063,1084,21,0.35
98861,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1049,1069,20,0.33
98862,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1092,1113,21,0.35
98863,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1070,1090,20,0.33
98864,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1113,1134,21,0.35
98865,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1101,1123,22,0.37
98866,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1147,1168,21,0.35
98867,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1130,1150,20,0.33
98868,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1173,1194,21,0.35
98869,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1168,1188,20,0.33
98870,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1214,1235,21,0.35
98871,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1197,1217,20,0.33
98872,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1244,1265,21,0.35
98873,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1222,1244,22,0.37
98874,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1268,1290,22,0.37
98875,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1254,1274,20,0.33
98876,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1297,1317,20,0.33
98877,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1282,1302,20,0.33
98878,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1326,1346,20,0.33
98879,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1294,1315,21,0.35
98880,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1338,1358,20,0.33
98881,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1320,1340,20,0.33
98882,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1363,1383,20,0.33
98883,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1346,1366,20,0.33
98884,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1396,1416,20,0.33
98885,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1375,1395,20,0.33
98886,RVJ,RAVLI JN,CSMT,CST-MUMBAI,10.0,2,0,1419,1439,20,0.33
98887,CSMT,CST-MUMBAI,RVJ,RAVLI JN,10.0,2,0,1403,1423,20,0.33
98900,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,484,550,66,1.1
98901,PNVL,PANVEL,VDLR,MUMBAI VADAL,39.0,2,0,357,417,60,1.0
98902,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,548,618,70,1.17
98903,PNVL,PANVEL,VDLR,MUMBAI VADAL,39.0,2,0,419,478,59,0.98
98904,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,601,670,69,1.15
98905,PNVL,PANVEL,VDLR,MUMBAI VADAL,39.0,2,0,460,519,59,0.98
98906,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,767,833,66,1.1
98907,PNVL,PANVEL,VDLR,MUMBAI VADAL,39.0,2,0,647,706,59,0.98
98908,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,1119,1187,68,1.13
98909,PNVL,PANVEL,VDLR,MUMBAI VADAL,39.0,2,0,993,1053,60,1.0
98910,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,1142,1209,67,1.12
98911,PNVL,PANVEL,VDLR,MUMBAI VADAL,39.0,2,0,1021,1080,59,0.98
98912,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,1177,1247,70,1.17
98913,PNVL,PANVEL,RVJ,RAVLI JN,40.0,3,1,1049,1119,70,1.17
98914,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,1240,1308,68,1.13
98915,PNVL,PANVEL,RVJ,RAVLI JN,40.0,2,0,1111,1183,72,1.2
98916,RVJ,RAVLI JN,PNVL,PANVEL,40.0,2,0,1294,1360,66,1.1
98917,PNVL,PANVEL,RVJ,RAVLI JN,40.0,3,1,1170,1240,70,1.17
99000,PNVL,PANVEL,TNA,THANE,34.0,2,0,275,329,54,0.9
99001,TNA,THANE,PNVL,PANVEL,34.0,2,0,380,433,53,0.88
99002,PNVL,PANVEL,TNA,THANE,34.0,2,0,333,386,53,0.88
99003,TNA,THANE,PNVL,PANVEL,34.0,2,0,425,478,53,0.88
99004,PNVL,PANVEL,TNA,THANE,34.0,2,0,379,432,53,0.88
99005,TNA,THANE,PNVL,PANVEL,34.0,2,0,483,536,53,0.88
99006,PNVL,PANVEL,TNA,THANE,34.0,2,0,415,471,56,0.93
99007,TNA,THANE,PNVL,PANVEL,34.0,2,0,540,589,49,0.82
99008,PNVL,PANVEL,TNA,THANE,34.0,2,0,444,497,53,0.88
99009,TNA,THANE,PNVL,PANVEL,34.0,2,0,554,607,53,0.88
99010,PNVL,PANVEL,TNA,THANE,34.0,2,0,486,532,46,0.77
99011,TNA,THANE,PNVL,PANVEL,34.0,2,0,600,653,53,0.88
99012,PNVL,PANVEL,TNA,THANE,34.0,2,0,556,610,54,0.9
99013,TNA,THANE,PNVL,PANVEL,34.0,2,0,671,724,53,0.88
99014,PNVL,PANVEL,TNA,THANE,34.0,2,0,601,655,54,0.9
99015,TNA,THANE,PNVL,PANVEL,34.0,2,0,727,782,55,0.92
99016,PNVL,PANVEL,TNA,THANE,34.0,2,0,628,681,53,0.88
99017,TNA,THANE,PNVL,PANVEL,34.0,2,0,770,823,53,0.88
99018,PNVL,PANVEL,TNA,THANE,34.0,2,0,665,718,53,0.88
99019,TNA,THANE,PNVL,PANVEL,34.0,2,0,793,846,53,0.88
